provider_id,name,street_address,city,state,zip_code,hrr,hospice_beneficiaries,total_days,total_medicare_payment_amount,total_medicare_standard_payment_amount,total_charge_amount,percent_routine_home_care_days,physician_services,home_health_visit_hours_per_day,skilled_nursing_visit_hours_per_day,social_service_visit_hours_per_day,total_live_discharges,hospice_beneficiaries_with_seven_or_fewer_hospice_care_days,hospice_beneficiaries_with_more_than_sixty_hospice_care_days,hospice_beneficiaries_with_more_than_one_hundred_eighty_hospice_care_days,home_health_visit_hours_per_day_during_week_prior_to_death,skilled_nursing_visit_hours_per_day_during_week_prior_to_death,social_service_visit_hours_per_day_during_week_prior_to_death,average_age,male_hospice_beneficiaries,female_hospice_beneficiaries,white_hospice_beneficiaries,black_hospice_beneficiaries,asian_hospice_beneficiaries,hispanic_hospice_beneficiaries,other_unknown_race_hospice_beneficiaries,medicare_advantage_hospice_beneficiaries,medicaid_eligible_hospice_beneficiaries,hospice_beneficiaries_with_a_primary_diagnosis_of_cancer,hospice_beneficiaries_with_a_primary_diagnosis_of_dementia,hospice_beneficiaries_with_a_primary_diagnosis_of_stroke,hospice_beneficiaries_with_a_primary_diagnosis_of_circulatory_heart_disease,hospice_beneficiaries_with_a_primary_diagnosis_of_respiratory_disease,hospice_beneficiaries_with_other_primary_diagnoses,site_of_service_home_hospice_beneficiaries,site_of_service_assisted_living_facility_hospice_beneficiaries,site_of_service_long_term_care_or_non_skilled_nursing_facility_hospice_beneficiaries,site_of_service_skilled_nursing_facility_hospice_beneficiaries,site_of_service_inpatient_hospital_hospice_beneficiaries,site_of_service_inpatient_hospice_hospice_beneficiaries,site_of_service_other_facility_hospice_beneficiaries
451501,COMMUNITY HOSPICE OF TEXAS,6100 WESTERN PLACE  SUITE 500,FORT WORTH,TX,76107,TX - Fort Worth,1611,46542,9928507,10242600,18890608,88,1881.0,0.297,0.343,0.041,91.0,827.0,216.0,59.0,0.053,0.517,0.063,79.9,718.0,893.0,1355.0,112.0,29.0,103.0,12.0,609.0,240.0,596.0,154.0,143.0,235.0,197.0,286.0,577.0,35.0,154.0,,313.0,531.0,
501523,EVERGREEN HEALTH HOSPICE CARE,11800 NE 128TH STREET SUITE 200,KIRKLAND,WA,98034,WA - Seattle,2740,150104,28155108,24866098,93470935,98,2385.0,0.168,0.261,0.07,273.0,680.0,813.0,182.0,0.118,0.216,0.1,84.1,1079.0,1661.0,2508.0,42.0,113.0,28.0,49.0,752.0,594.0,731.0,730.0,202.0,394.0,209.0,474.0,1660.0,386.0,355.0,,101.0,230.0,
501503,HOSPICE OF SPOKANE,121 S ARTHUR STREET,SPOKANE,WA,99202,WA - Spokane,1701,92242,16893497,15815423,26334179,97,554.0,0.188,0.227,0.093,86.0,509.0,441.0,142.0,0.145,0.277,0.116,81.1,777.0,924.0,1612.0,14.0,22.0,21.0,32.0,436.0,338.0,654.0,297.0,111.0,191.0,163.0,285.0,841.0,358.0,113.0,,35.0,317.0,
31505,HOSPICE OF THE VALLEY EAST,2020 EAST WOODSIDE COURT,GILBERT,AZ,85297,AZ - Mesa,2701,181261,32204708,31094663,44635150,97,4104.0,0.274,0.303,0.076,285.0,710.0,863.0,333.0,0.425,0.266,0.113,81.9,1204.0,1497.0,2416.0,54.0,28.0,156.0,47.0,1218.0,432.0,866.0,544.0,160.0,547.0,265.0,319.0,1123.0,429.0,0.0,211.0,,568.0,
31500,HOSPICE OF THE VALLEY - CENTRAL,"1510 EAST FLOWER STREET, BUILDING 2",PHOENIX,AZ,85014,AZ - Phoenix,2437,140266,25560908,24612380,35228596,96,3770.0,0.256,0.351,0.074,291.0,815.0,685.0,245.0,0.489,0.307,0.108,81.2,1065.0,1372.0,2048.0,66.0,40.0,234.0,49.0,1217.0,547.0,693.0,486.0,214.0,426.0,259.0,359.0,1049.0,249.0,0.0,215.0,,669.0,
31517,SCOTTSDALE HOSPICE OF VALLEY,16117 NORTH 76TH STREET,SCOTTSDALE,AZ,85260,AZ - Phoenix,2405,142835,25614420,24756690,35389136,96,3453.0,0.239,0.333,0.075,268.0,755.0,726.0,228.0,0.441,0.296,0.103,83.4,1070.0,1335.0,2255.0,24.0,25.0,62.0,39.0,753.0,213.0,747.0,501.0,164.0,452.0,218.0,323.0,962.0,265.0,0.0,145.0,,564.0,
31515,HOSPICE OF THE VALLEY - WEST,9435 WEST PEORIA AVENUE,PEORIA,AZ,85345,AZ - Sun City,3431,223162,39216389,38147886,53975380,97,4471.0,0.259,0.307,0.063,422.0,891.0,1138.0,372.0,0.421,0.273,0.102,81.9,1505.0,1926.0,2972.0,99.0,29.0,295.0,36.0,1760.0,680.0,1074.0,609.0,204.0,681.0,373.0,490.0,1524.0,438.0,0.0,275.0,,644.0,
51543,"COMMUNITY HOSPICE, INC - HOSPICE",4368 SPYRES WAY,MODESTO,CA,95356,CA - Modesto,1635,76759,16042088,13127519,20029699,97,2266.0,0.157,0.408,0.062,113.0,527.0,348.0,122.0,0.23,0.588,0.091,81.5,700.0,935.0,1299.0,46.0,48.0,227.0,15.0,761.0,403.0,549.0,238.0,155.0,315.0,134.0,244.0,834.0,259.0,21.0,170.0,,315.0,
101511,HPH HOSPICE,12107 MAJESTIC BOULEVARD,HUDSON,FL,34667,FL - Hudson,3602,177107,31445266,33314324,54778135,95,12963.0,0.277,0.549,0.09,345.0,1286.0,886.0,272.0,0.234,0.918,0.137,80.9,1684.0,1918.0,3365.0,58.0,19.0,138.0,22.0,1552.0,570.0,1156.0,483.0,278.0,696.0,520.0,469.0,1670.0,344.0,210.0,15.0,,1128.0,
101513,COVENANT HOSPICE INC,5041 N 12TH AVE,PENSACOLA,FL,32504,FL - Pensacola,3992,210074,33138328,37724774,70779011,95,6163.0,0.338,0.312,0.042,353.0,1368.0,1042.0,348.0,0.416,0.661,0.061,79.9,1832.0,2160.0,3432.0,461.0,32.0,41.0,26.0,679.0,978.0,1114.0,688.0,275.0,841.0,503.0,571.0,1867.0,218.0,633.0,244.0,,893.0,
111589,"EMBRACING HOSPICECARE, LLC",5775 PEACHTREE DUNWOODY ROAD SUITE D-580,ATLANTA,GA,30342,GA - Atlanta,1127,46524,9959910,10186517,32663247,89,4023.0,0.537,0.38,0.037,85.0,491.0,196.0,78.0,0.631,0.652,0.054,80.0,520.0,607.0,948.0,136.0,12.0,19.0,12.0,317.0,142.0,344.0,237.0,103.0,135.0,140.0,168.0,369.0,75.0,0.0,69.0,,604.0,
211526,GILCHRIST HOSPICE CARE,"11311 MCCORMICK ROAD, STE 350",HUNT VALLEY,MD,21031,MD - Baltimore,4190,178358,32959510,32418566,62193280,95,6715.0,0.352,0.458,0.074,279.0,1332.0,923.0,207.0,0.247,0.496,0.105,82.2,1675.0,2515.0,3269.0,783.0,70.0,43.0,25.0,498.0,536.0,1580.0,706.0,334.0,571.0,338.0,661.0,1883.0,573.0,601.0,11.0,,1037.0,
211503,MONTGOMERY HOSPICE INC,"1355 PICCARD DRIVE, SUITE 100",ROCKVILLE,MD,20850,DC - Washington,1604,105477,18165350,17529414,25238096,98,1965.0,0.335,0.357,0.072,135.0,373.0,485.0,195.0,0.211,0.44,0.122,84.5,600.0,1004.0,1264.0,151.0,99.0,60.0,30.0,187.0,217.0,544.0,341.0,129.0,204.0,92.0,294.0,818.0,260.0,310.0,,,207.0,
341576,COMMUNITY HOME CARE & HOSPICE,1231 NORTH MAIN STREET,LILLINGTON,NC,27546,NC - Raleigh,1667,165959,23662481,26051960,32306563,99,187.0,0.312,0.162,0.046,272.0,226.0,755.0,349.0,0.108,0.28,0.066,80.6,642.0,1025.0,1242.0,342.0,14.0,15.0,54.0,345.0,578.0,399.0,508.0,102.0,318.0,224.0,116.0,973.0,285.0,56.0,277.0,,49.0,
291500,NATHAN ADELSON HOSPICE,4141 S SWENSON STREET,LAS VEGAS,NV,89119,NV - Las Vegas,2465,78508,18895372,17102692,29163799,89,6865.0,0.355,0.31,0.041,170.0,1213.0,370.0,112.0,0.262,0.439,0.044,78.7,1222.0,1243.0,2010.0,169.0,73.0,178.0,35.0,853.0,246.0,1064.0,229.0,203.0,288.0,281.0,400.0,1105.0,47.0,0.0,29.0,,1276.0,
361501,HOSPICE OF DAYTON,324 WILMINGTON AVENUE,DAYTON,OH,45420,OH - Dayton,3760,212989,41593588,43610460,74638165,91,12272.0,0.466,0.495,0.031,240.0,1231.0,1015.0,378.0,0.476,1.1,0.046,81.6,1524.0,2236.0,3404.0,310.0,13.0,17.0,16.0,1653.0,848.0,1132.0,728.0,340.0,568.0,428.0,564.0,1319.0,310.0,784.0,,,1345.0,
381505,LEGACY HOSPICE SERVICES,815 NE DAVIS STREET,PORTLAND,OR,97232,OR - Portland,1134,52089,10072240,8959851,33971759,97,811.0,0.2,0.333,0.063,98.0,324.0,259.0,72.0,0.283,0.411,0.088,82.0,492.0,642.0,1043.0,38.0,16.0,21.0,16.0,558.0,212.0,406.0,102.0,95.0,203.0,95.0,233.0,531.0,104.0,156.0,0.0,,213.0,
501526,FRANCISCAN HOSPICE,2901 BRIDGEPORT WAY,UNIVERSITY PLACE,WA,98466,WA - Tacoma,3054,172915,32147565,28659584,47773460,98,1458.0,0.218,0.255,0.079,380.0,705.0,961.0,222.0,0.222,0.395,0.101,83.0,1162.0,1892.0,2713.0,94.0,139.0,57.0,51.0,786.0,897.0,861.0,928.0,234.0,349.0,243.0,439.0,1550.0,515.0,533.0,56.0,,342.0,
51571,HINDS HOSPICE - FRESNO,"2490 W SHAW AVE, SUITE 101",FRESNO,CA,93711,CA - Fresno,1135,55765,10001777,9025248,14138303,99,851.0,0.25,0.334,0.044,81.0,333.0,270.0,85.0,0.264,0.421,0.076,82.4,499.0,636.0,853.0,34.0,40.0,194.0,14.0,398.0,255.0,392.0,186.0,86.0,269.0,69.0,133.0,722.0,178.0,126.0,,0.0,98.0,
51598,SHARP HOSPICECARE,8881 FLETCHER PARKWAY STE 336,LA MESA,CA,91942,CA - San Diego,1707,94651,18089095,15744604,36239412,97,504.0,0.25,0.247,0.056,148.0,513.0,453.0,155.0,0.121,0.32,0.108,84.0,678.0,1029.0,1294.0,51.0,80.0,261.0,21.0,1029.0,318.0,518.0,365.0,108.0,335.0,142.0,239.0,1089.0,213.0,148.0,,18.0,230.0,
101521,TIDEWELL HOSPICE INC,5955 RAND BOULEVARD,SARASOTA,FL,34238,FL - Sarasota,7363,375503,65921305,69034829,100685011,95,9372.0,0.234,0.402,0.08,531.0,2544.0,1863.0,596.0,0.164,0.491,0.133,83.0,3448.0,3915.0,6960.0,173.0,34.0,148.0,48.0,1582.0,1176.0,2306.0,1429.0,564.0,1144.0,784.0,1136.0,2997.0,968.0,974.0,17.0,938.0,1469.0,0.0
331544,GOOD SHEPHERD HOSPICE,"110 BI-COUNTY BOULEVARD, SUITE 114",FARMINGDALE,NY,11735,NY - East Long Island,2732,125509,26362214,22074551,42474897,96,2070.0,1.256,0.246,0.043,195.0,964.0,585.0,199.0,0.285,0.227,0.06,83.2,1148.0,1584.0,2482.0,109.0,19.0,95.0,27.0,586.0,771.0,1029.0,461.0,254.0,377.0,241.0,370.0,1353.0,92.0,572.0,0.0,334.0,381.0,0.0
501521,GROUP HEALTH COOPERATIVE HOME & COMMUNITY SERVICES,201 - 16TH AVENUE EAST,SEATTLE,WA,98112,WA - Seattle,1183,73854,13237010,11766583,22617058,99,647.0,0.096,0.255,0.07,144.0,220.0,401.0,109.0,0.07,0.225,0.101,85.1,475.0,708.0,1076.0,35.0,37.0,17.0,18.0,1117.0,157.0,388.0,146.0,97.0,230.0,85.0,237.0,901.0,99.0,31.0,83.0,24.0,45.0,0.0
311558,VITAS HEALTHCARE CORPORATION ATLANTIC,"70 SOUTH ORANGE AVENUE, SUITE 210",LIVINGSTON,NJ,7039,NJ - Newark,1746,118097,22087966,20466500,51746833,96,2176.0,1.001,0.409,0.047,188.0,466.0,542.0,211.0,0.201,1.029,0.079,83.2,678.0,1068.0,1450.0,178.0,19.0,84.0,15.0,287.0,391.0,534.0,241.0,120.0,285.0,152.0,414.0,891.0,209.0,299.0,,,337.0,0.0
51547,HOSPICE OF THE EAST BAY,3470 BUSKIRK AVENUE,PLEASANT HILL,CA,94523,CA - Contra Costa County,1459,71775,17333874,11756688,32838312,98,998.0,0.269,0.455,0.069,113.0,383.0,373.0,90.0,0.167,0.393,0.108,83.9,571.0,888.0,1258.0,47.0,68.0,70.0,16.0,702.0,174.0,530.0,239.0,125.0,178.0,101.0,286.0,1119.0,66.0,30.0,108.0,0.0,136.0,0.0
51652,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"3001 LAVA RIDGE COURT, SUITE 330B",ROSEVILLE,CA,95661,CA - Sacramento,1509,73828,15501498,11430302,25631956,100,74.0,0.158,0.281,0.048,112.0,391.0,355.0,100.0,0.103,0.212,0.092,83.0,613.0,896.0,1224.0,65.0,71.0,124.0,25.0,500.0,272.0,496.0,320.0,127.0,276.0,122.0,168.0,905.0,394.0,,170.0,24.0,,
51512,PROVIDENCE TRINITYCARE HOSPICE,5315 TORRANCE BLVD.,TORRANCE,CA,90503,CA - Los Angeles,1142,53488,10609238,9079626,16860547,98,1357.0,0.187,0.317,0.062,117.0,417.0,253.0,84.0,0.104,0.457,0.115,82.8,509.0,633.0,790.0,78.0,94.0,159.0,21.0,472.0,225.0,456.0,166.0,85.0,153.0,113.0,169.0,826.0,33.0,33.0,53.0,196.0,,
101537,EMERALD COAST HOSPICE,421 OAK AVE,PANAMA CITY,FL,32401,FL - Panama City,2061,210277,28980279,32705887,43253671,99,39.0,0.257,0.27,0.032,224.0,278.0,982.0,447.0,0.127,0.311,0.058,80.6,879.0,1182.0,1837.0,166.0,13.0,33.0,12.0,292.0,520.0,501.0,615.0,111.0,370.0,265.0,199.0,1336.0,301.0,302.0,82.0,39.0,,
231517,HOSPICES OF HENRY FORD,"655 WEST 13 MILE ROAD, FIRST FLOOR",MADISON HEIGHTS,MI,48071,MI - Royal Oak,2117,74435,12613824,12991693,23623839,93,1702.0,0.301,0.335,0.071,140.0,948.0,334.0,105.0,0.098,0.308,0.095,81.1,862.0,1255.0,1597.0,453.0,16.0,35.0,16.0,815.0,391.0,694.0,212.0,170.0,344.0,235.0,462.0,801.0,72.0,272.0,23.0,918.0,,
311503,ATLANTIC HOME CARE AND HOSPICE,465 SOUTH STREET,MORRISTOWN,NJ,7962,NJ - Morristown,1062,33401,6111052,5582416,11430339,97,88.0,0.626,0.349,0.061,90.0,452.0,176.0,30.0,0.186,0.229,0.099,82.7,421.0,641.0,910.0,80.0,20.0,37.0,15.0,123.0,93.0,492.0,124.0,74.0,158.0,72.0,142.0,748.0,17.0,27.0,14.0,250.0,,
331562,CALVARY HOME HEALTH AGENCY AND HOSPICE CARE,1740 EASTCHESTER RD,BRONX,NY,10461,NY - Bronx,1681,88985,19421553,15998896,32947813,95,111.0,1.456,0.249,0.067,300.0,342.0,470.0,100.0,0.294,0.195,0.109,83.5,635.0,1046.0,1133.0,271.0,27.0,228.0,22.0,609.0,582.0,813.0,340.0,52.0,195.0,79.0,202.0,1031.0,85.0,312.0,92.0,160.0,,
331560,"HOSPICE OF NEW YORK, LLC",45-18 COURT SQUARE - SUITE 500,LONG ISLAND CITY,NY,11101,NY - Manhattan,2303,92592,23814129,19817918,36923008,90,4629.0,0.821,0.222,0.051,254.0,912.0,447.0,133.0,0.209,0.28,0.089,82.6,897.0,1406.0,1106.0,571.0,83.0,499.0,44.0,984.0,1171.0,718.0,594.0,188.0,289.0,222.0,292.0,746.0,127.0,366.0,348.0,715.0,,
381500,PROVIDENCE HOSPICE,"6410 NE HALSEY STREET, SUITE 300",PORTLAND,OR,97213,OR - Portland,2343,125810,21984170,19653048,47678350,99,495.0,0.175,0.22,0.063,177.0,518.0,652.0,166.0,0.122,0.229,0.079,82.5,957.0,1386.0,2153.0,30.0,66.0,39.0,55.0,1291.0,450.0,751.0,336.0,181.0,466.0,214.0,395.0,1342.0,411.0,241.0,14.0,46.0,,
451780,HOSPICE PLUS,3100 MC KINNON STREET SUITE 200,DALLAS,TX,75201,TX - Dallas,2900,299803,46907394,48306425,69355764,98,22.0,0.437,0.245,0.04,290.0,715.0,1251.0,695.0,0.099,0.647,0.083,81.7,1094.0,1806.0,2377.0,298.0,27.0,179.0,19.0,654.0,922.0,498.0,955.0,192.0,636.0,329.0,290.0,1149.0,298.0,647.0,535.0,231.0,,
501508,MULTICARE GOOD SAMARITAN HOSPICE,3901 SOUTH FIFE STREET,TACOMA,WA,98409,WA - Tacoma,697,40082,7038098,6227048,20521589,99,74.0,0.121,0.196,0.071,51.0,177.0,188.0,68.0,0.085,0.227,0.108,79.9,307.0,390.0,624.0,21.0,22.0,14.0,16.0,160.0,153.0,316.0,108.0,26.0,115.0,76.0,56.0,599.0,24.0,,50.0,23.0,,
501515,PROVIDENCE HOSPICE OF SEATTLE,"425 PONTIUS AVENUE NORTH,  #300",SEATTLE,WA,98109,WA - Seattle,2116,159939,28292218,24977228,61937544,100,619.0,0.167,0.192,0.054,255.0,383.0,813.0,295.0,0.118,0.214,0.105,83.6,824.0,1292.0,1734.0,108.0,181.0,45.0,48.0,535.0,555.0,631.0,524.0,233.0,358.0,148.0,222.0,1028.0,650.0,246.0,148.0,42.0,,
321538,AMBERCARE HOSPICE,2129 OSUNA ROAD NE,ALBUQUERQUE,NM,87113,NM - Albuquerque,1522,170384,25695719,26222869,45473632,100,485.0,0.317,0.304,0.057,104.0,202.0,743.0,385.0,0.113,0.343,0.1,82.7,595.0,927.0,959.0,16.0,12.0,508.0,27.0,575.0,335.0,317.0,398.0,130.0,285.0,174.0,218.0,878.0,422.0,,221.0,,,
51555,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"1900 POWELL STREET, SUITE 300",EMERYVILLE,CA,94608,CA - Alameda County,1271,69472,15721951,10781358,25397451,100,73.0,0.203,0.299,0.053,148.0,290.0,360.0,101.0,0.101,0.236,0.084,82.1,504.0,767.0,780.0,229.0,114.0,122.0,26.0,413.0,341.0,448.0,243.0,128.0,176.0,124.0,152.0,874.0,171.0,20.0,191.0,11.0,,
551652,MISSION HOSPICE SERVICES OF SAN DIEGO INC,"2365 NORTHSIDE DRIVE, SUITE 100",SAN DIEGO,CA,92108,CA - San Diego,607,36522,6470680,5627593,10704159,100,0.0,0.054,0.102,0.017,94.0,111.0,189.0,52.0,0.042,0.193,0.035,82.8,287.0,320.0,454.0,34.0,34.0,67.0,18.0,193.0,97.0,207.0,169.0,34.0,79.0,34.0,84.0,480.0,80.0,,40.0,,,0.0
381502,KAISER PERMANENTE CONTINUING CARE SERVICES HOSPICE,"2701 NW VAUGHN, SUITE 140",PORTLAND,OR,97210,OR - Portland,1207,47851,8339668,7386142,13439411,99,0.0,0.108,0.254,0.048,155.0,321.0,253.0,34.0,0.084,0.218,0.075,82.4,500.0,707.0,1136.0,24.0,21.0,12.0,14.0,1137.0,138.0,395.0,177.0,130.0,204.0,101.0,200.0,1127.0,18.0,52.0,,,,0.0
231574,BEAUMONT HOSPICE,1410 EAST FOURTEEN MILE RD,MADISON HEIGHTS,MI,48071,MI - Royal Oak,2012,71081,12597142,12908681,29911931,95,105.0,0.073,0.122,0.035,110.0,949.0,311.0,101.0,0.034,0.093,0.043,82.5,880.0,1132.0,1728.0,221.0,27.0,13.0,23.0,543.0,266.0,658.0,176.0,127.0,276.0,386.0,389.0,816.0,77.0,192.0,0.0,914.0,0.0,13.0
121507,KAUAI HOSPICE,4457 PAHE'E STREET,LIHUE,HI,96766,HI - Honolulu,180,9386,1527198,1437535,2528483,100,0.0,0.159,0.214,0.048,17.0,42.0,48.0,14.0,0.081,0.329,0.074,83.0,84.0,96.0,80.0,,70.0,,20.0,82.0,40.0,67.0,18.0,,32.0,13.0,42.0,133.0,11.0,22.0,0.0,0.0,0.0,14.0
51528,ELIZABETH HOSPICE,500 LA TERRAZA BLVD SUITE 130,ESCONDIDO,CA,92025,CA - San Diego,2135,159248,29941176,26099733,42800613,98,2672.0,0.217,0.203,0.06,159.0,560.0,708.0,325.0,0.109,0.285,0.123,84.2,863.0,1272.0,1853.0,38.0,66.0,143.0,35.0,1051.0,264.0,617.0,208.0,393.0,439.0,197.0,281.0,1365.0,347.0,,377.0,44.0,0.0,
141516,ADVOCATE HOSPICE,"1441 BRANDING LANE, SUITE 200",DOWNERS GROVE,IL,60515,IL - Hinsdale,1998,85412,15953132,15202565,24927517,95,1241.0,0.222,0.304,0.055,101.0,815.0,370.0,141.0,0.121,0.268,0.091,82.1,827.0,1171.0,1282.0,558.0,20.0,123.0,15.0,658.0,398.0,657.0,367.0,158.0,318.0,217.0,281.0,1072.0,,14.0,240.0,662.0,0.0,
51580,PATHWAYS HOME HEALTH AND HOSPICE,585 NORTH MARY AVENUE,SUNNYVALE,CA,94085,CA - San Jose,1799,118246,27173720,18288014,71801267,100,544.0,0.354,0.418,0.071,231.0,326.0,617.0,191.0,0.146,0.356,0.109,85.5,710.0,1089.0,1389.0,59.0,189.0,120.0,42.0,754.0,254.0,538.0,461.0,114.0,294.0,123.0,269.0,1022.0,540.0,0.0,233.0,,0.0,
51525,KAISER FOUNDATION HOSPITAL LOS ANGELES - HOSPICE,3699 WISHIRE BLVD 3RD FLOOR,LOS ANGELES,CA,90010,CA - Los Angeles,490,23650,4305293,3677155,6794265,100,313.0,0.129,0.271,0.064,54.0,119.0,127.0,32.0,0.087,0.277,0.093,82.6,221.0,269.0,196.0,156.0,34.0,92.0,12.0,,73.0,228.0,100.0,14.0,53.0,35.0,60.0,426.0,46.0,0.0,16.0,,0.0,
51508,HOSPICE BY THE BAY,17 EAST SIR FRANCIS DRAKE BLVD,LARKSPUR,CA,94939,CA - San Francisco,1425,84949,19149091,13106566,28302102,100,20.0,0.26,0.301,0.077,135.0,316.0,433.0,128.0,0.105,0.284,0.116,84.9,540.0,885.0,1309.0,14.0,35.0,45.0,22.0,588.0,211.0,418.0,310.0,88.0,188.0,116.0,305.0,824.0,343.0,228.0,22.0,,0.0,
51523,HOSPICE BY THE BAY,"1902 VAN NESS AVENUE, 2ND FLOOR",SAN FRANCISCO,CA,94109,CA - San Francisco,776,34240,7710285,5283119,11825156,100,62.0,0.237,0.351,0.091,73.0,196.0,167.0,43.0,0.099,0.271,0.138,82.1,375.0,401.0,389.0,70.0,200.0,81.0,36.0,338.0,234.0,353.0,145.0,35.0,81.0,42.0,120.0,533.0,177.0,65.0,0.0,,0.0,
51665,MISSION HOSPICE OF SAN MATEO COUNTY,"1670 SOUTH AMPHLETT BLVD., SUITE 300",SAN MATEO,CA,94402,CA - San Mateo County,592,44361,10167764,6982522,14093654,100,643.0,0.156,0.224,0.047,64.0,88.0,225.0,79.0,0.076,0.249,0.074,85.1,229.0,363.0,482.0,15.0,47.0,36.0,12.0,148.0,64.0,222.0,144.0,33.0,69.0,48.0,76.0,396.0,153.0,16.0,22.0,,0.0,
331564,"COMPASSIONATE CARE HOSPICE OF NEW YORK, LLC",6661-6663 BROADWAY,BRONX,NY,10471,NY - Bronx,595,49598,9512539,7815783,12314171,99,102.0,1.273,0.217,0.033,122.0,113.0,234.0,105.0,0.256,0.166,0.057,84.2,250.0,345.0,234.0,214.0,15.0,118.0,14.0,242.0,433.0,167.0,212.0,23.0,118.0,35.0,40.0,173.0,45.0,370.0,,,0.0,
51779,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,"2710 GATEWAY OAKS DRIVE, SUITE 100 SOUTH",SACRAMENTO,CA,95833,CA - Sacramento,1761,144003,30855572,22632194,58093429,99,44.0,0.373,0.489,0.048,164.0,352.0,621.0,286.0,0.289,0.598,0.078,84.5,680.0,1081.0,1483.0,84.0,86.0,81.0,27.0,904.0,285.0,379.0,159.0,242.0,215.0,125.0,641.0,791.0,785.0,184.0,,0.0,0.0,
51725,OPTIMAL HOSPICE CARE,"1675 CHESTER AVENUE, SUITE 401",BAKERSFIELD,CA,93301,CA - Bakersfield,1120,83670,14465101,12882645,23529086,100,0.0,0.284,0.335,0.04,130.0,207.0,414.0,151.0,0.138,0.27,0.073,81.3,507.0,613.0,867.0,55.0,19.0,163.0,16.0,760.0,261.0,306.0,188.0,61.0,260.0,177.0,128.0,818.0,171.0,126.0,,0.0,0.0,
51504,KAISER FOUNDATION HOSPITAL HOSPICE PROGRAM,12200 BELLFLOWER BLVD,DOWNEY,CA,90242,CA - Los Angeles,847,41874,7665963,6550708,11979257,99,566.0,0.12,0.278,0.045,112.0,153.0,245.0,45.0,0.095,0.292,0.076,80.4,431.0,416.0,346.0,146.0,74.0,265.0,16.0,806.0,113.0,412.0,123.0,37.0,111.0,65.0,99.0,816.0,23.0,0.0,,0.0,0.0,
51582,KAISER FOUNDATION HOSPITAL HOSPICE-SAN FRANCISCO,"4131 GEARY BOULEVARD, 3RD FLOOR",SAN FRANCISCO,CA,94118,CA - San Francisco,379,20322,4557006,3120378,6435455,100,0.0,0.11,0.234,0.054,49.0,67.0,115.0,18.0,0.078,0.202,0.085,82.6,179.0,200.0,238.0,29.0,58.0,40.0,14.0,365.0,23.0,188.0,52.0,17.0,53.0,14.0,55.0,375.0,,0.0,0.0,0.0,0.0,
51770,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,"355 LENNON LANE, SUITE 150",WALNUT CREEK,CA,94598,CA - Contra Costa County,1545,130360,31375692,21443037,55928705,98,239.0,0.334,0.528,0.047,117.0,277.0,590.0,271.0,0.179,1.044,0.101,85.1,587.0,958.0,1197.0,148.0,71.0,104.0,25.0,747.0,285.0,307.0,323.0,350.0,239.0,96.0,230.0,580.0,748.0,213.0,,0.0,0.0,
51746,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,"670 N MCCARTHY BOULEVARD, SUITE 220",MILPITAS,CA,95035,CA - San Jose,2367,181999,46446330,31094177,86244026,97,1921.0,0.477,0.596,0.037,270.0,514.0,867.0,354.0,0.231,1.152,0.079,85.5,833.0,1534.0,1560.0,106.0,378.0,285.0,38.0,884.0,711.0,479.0,409.0,399.0,262.0,150.0,668.0,800.0,867.0,543.0,78.0,79.0,0.0,0.0
51522,KAISER FOUNDATION HOSPITAL SAN DIEGO HOSPICE,10992 SAN DIEGO MISSION RD 3RD FLR BLD 2,SAN DIEGO,CA,92108,CA - San Diego,926,43715,7941461,6915761,12868379,99,797.0,0.173,0.274,0.059,89.0,191.0,237.0,39.0,0.119,0.267,0.084,82.2,462.0,464.0,756.0,47.0,24.0,84.0,15.0,865.0,70.0,390.0,123.0,45.0,137.0,75.0,156.0,680.0,158.0,0.0,64.0,24.0,0.0,0.0
51597,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,"9655 GRANITE RIDGE DRIVE, SUITE 300",SAN DIEGO,CA,92123,CA - San Diego,2359,205280,41018682,35641771,76757342,96,3333.0,0.422,0.629,0.044,240.0,544.0,908.0,432.0,0.56,1.28,0.101,84.7,912.0,1447.0,1869.0,67.0,150.0,252.0,21.0,1157.0,535.0,598.0,208.0,234.0,331.0,154.0,834.0,1054.0,705.0,420.0,137.0,43.0,0.0,0.0
51535,"VNA HOSPICE & PALLIATIVE CARE OF  SOUTHERN CA, INC",150 W FIRST STREET #270B,CLAREMONT,CA,91711,CA - Los Angeles,1043,86704,15584373,13793697,24406208,99,2304.0,0.378,0.284,0.053,124.0,194.0,408.0,171.0,0.192,0.324,0.074,84.2,415.0,628.0,765.0,52.0,32.0,172.0,22.0,624.0,212.0,285.0,250.0,53.0,277.0,83.0,95.0,725.0,118.0,96.0,72.0,32.0,0.0,0.0
